0.001
0.1
0.414
0.532
0.683
0.876
1.13
1.45
1.86
2.38
3.06
3.93
5.04
6.48
8.32
10.7
13.7
17.6
22.6
29.0
37.3
47.9
61.4
78.9
101.0
130.0
167.0
214.0
275.0
354.0
454.0
583.0
749.0
961.0
1230.0
1580.0
2030.0
2250.0
2490.0
2610.0
2750.0
3040.0
3350.0
3710.0
4310.0
5530.0
7100.0
9120.0
10600.0
11700.0
15000.0
19300.0
21900.0
23600.0
24200.0
24800.0
26100.0
27000.0
28500.0
31800.0
34300.0
40900.0
46300.0
52500.0
56600.0
67400.0
72000.0
79500.0
82500.0
86500.0
98000.0
111000.0
117000.0
123000.0
129000.0
136000.0
143000.0
150000.0
158000.0
166000.0
174000.0
183000.0
193000.0
202000.0
213000.0
224000.0
235000.0
247000.0
273000.0
287000.0
295000.0
297000.0
298000.0
302000.0
334000.0
369000.0
388000.0
408000.0
450000.0
498000.0
523000.0
550000.0
578000.0
608000.0
639000.0
672000.0
707000.0
743000.0
781000.0
821000.0
863000.0
907000.0
962000.0
1000000.0
1110000.0
1160000.0
1220000.0
1290000.0
1350000.0
1420000.0
1500000.0
1570000.0
1650000.0
1740000.0
1830000.0
1920000.0
2020000.0
2120000.0
2230000.0
2310000.0
2350000.0
2370000.0
2390000.0
2470000.0
2590000.0
2730000.0
2860000.0
3010000.0
3170000.0
3330000.0
3680000.0
4070000.0
4490000.0
4720000.0
4970000.0
5220000.0
5490000.0
5770000.0
6070000.0
6380000.0
6590000.0
6700000.0
7050000.0
7410000.0
7790000.0
8190000.0
8610000.0
9050000.0
9510000.0
10000000.0
10500000.0
11100000.0
11600000.0
12200000.0
12500000.0
12800000.0
13500000.0
13800000.0
14200000.0
14600000.0
14900000.0
15700000.0
16500000.0
16900000.0
17300000.0
19600000.0
